,Levitt_alpha,y
Neg_829,0.095316322501781,0
Neg_2495,0.0995742552577411,0
Neg_1148,0.0416809022171834,0
Neg_819,0.1407618300291084,0
Neg_2683,0.0650706103415008,0
Neg_1304,0.0058095649567408,0
Neg_932,0.0183259546840317,0
Neg_2003,0.0431771651670381,0
Neg_1512,0.0115227131589936,0
Neg_789,0.0266964038207743,0
Neg_1705,0.017646630962422,0
Neg_360,0.0269460364938234,0
Neg_2473,0.0021964778620945,0
Neg_1567,0.0343752196515115,0
Neg_2582,0.021509099766047,0
Neg_980,0.0160257588413729,0
Neg_2740,0.0278908239878551,0
Neg_1041,0.0313024617782236,0
Neg_2713,0.0245780066118749,0
Neg_593,0.0635696876268506,0
Neg_1882,0.0233704562351384,0
Neg_2760,0.0256424109972424,0
Neg_1296,0.0393268500671249,0
Neg_784,0.041400613266992,0
Neg_2205,0.0569818131029013,0
Neg_981,0.0483254938036962,0
Neg_115,0.0576093723388219,0
Neg_499,0.0480496441135966,0
Neg_877,0.0414017422013216,0
Neg_594,0.0031870848759791,0
Neg_596,0.058764532139558,0
Neg_156,0.0516537210328651,0
Neg_1199,0.0612246526394209,0
Neg_1091,0.0260301267477258,0
Neg_2380,0.0385910923518668,0
Neg_1193,0.0081663923208023,0
Neg_2038,0.0524703607838233,0
Neg_796,0.0381065248608309,0
Neg_583,0.0443944295572742,0
Neg_1399,0.0430851063814061,0
Neg_773,0.0271918824032933,0
Neg_2320,0.0437194726759179,0
Neg_2170,0.0355664870794872,0
Neg_1443,0.0268017308696048,0
Neg_1969,0.016262081090219,0
Neg_1220,0.044852093403913,0
Neg_1111,0.0563944383121811,0
Neg_2065,0.0274866326387529,0
Neg_1451,0.0246909733763633,0
Neg_1328,0.0582916837561011,0
Neg_140,0.0208055232489762,0
Neg_258,0.0858283451144911,0
Neg_175,0.04550467580761,0
Neg_2922,0.0667966240266972,0
Neg_577,0.0362236779699926,0
Neg_1641,0.0123859977796758,0
Neg_758,0.041227489424047,0
Neg_2195,0.0028255076379933,0
Neg_157,0.0536990955000117,0
Neg_2325,0.0245635831335144,0
Neg_181,0.0120633696981786,0
Neg_2641,0.0423863111211303,0
Neg_1505,0.043239576234694,0
Neg_2608,0.0309973777189768,0
Neg_2181,0.0045692433836001,0
Neg_2798,0.0176701962343923,0
Neg_924,0.0301464692350734,0
Neg_1138,0.0268359732819389,0
Neg_2880,0.0173350790083368,0
Neg_2670,0.0273408943435664,0
Neg_925,0.0203596605493021,0
Neg_230,0.0335712034880557,0
Neg_2071,0.1515962358965636,0
Neg_2650,0.0303847342872321,0
Neg_841,0.0566087530281191,0
Neg_2054,0.0411771918922136,0
Neg_146,0.013363613079719,0
Neg_162,0.022273811127946,0
Neg_990,0.02773333371738,0
Neg_2024,0.0916713541643364,0
Neg_155,0.0306288271805203,0
Neg_1412,0.0515269383301027,0
Neg_619,0.0336089555914252,0
Neg_154,0.0380829057364543,0
Neg_264,0.054812942929582,0
Neg_457,0.0233774114179487,0
Neg_1529,0.0159428724204417,0
Neg_1725,0.0369295163008875,0
Neg_582,0.0274343520188745,0
Neg_2293,0.0279956185784385,0
Neg_2023,0.060106774582178,0
Neg_1192,0.0152871227549149,0
Neg_1702,0.0485784034379517,0
Neg_989,0.0107151158546051,0
Neg_856,0.009371056321491,0
Neg_2460,0.0514114308900488,0
Neg_1967,0.055990682398567,0
Neg_1584,0.0328483112413982,0
Neg_909,0.0425824803383673,0
Neg_517,0.0346675067108373,0
Neg_2302,0.0232770647924155,0
Neg_1633,0.0337269883096471,0
Neg_2563,0.0857130613600282,0
Neg_2911,0.0128261803088665,0
Neg_1261,0.1427110328992003,0
Neg_2493,0.0291271787122176,0
Neg_1707,0.0655267327345094,0
Neg_2035,0.0531358468052915,0
Neg_2507,0.037738406320584,0
Neg_2843,0.06602087933514,0
Neg_2279,0.0135253774258169,0
Neg_633,0.006329374202847,0
Neg_1442,0.0547562127586667,0
Neg_1910,0.0014957117466979,0
Neg_2307,0.0447669392683291,0
Neg_1627,0.0167638742901233,0
Neg_1043,0.025934513633603,0
Neg_851,0.0467360467652515,0
Neg_1342,0.046955433786725,0
Neg_507,0.1098880159722208,0
Neg_2892,0.0313424081336887,0
Neg_887,0.0108942950021552,0
Neg_2177,0.0645102551061572,0
Neg_2875,0.0114427842897681,0
Neg_187,0.0229494310326183,0
Neg_731,0.0094664023990104,0
Neg_2878,0.0300053015432504,0
Neg_1195,0.0259529919895966,0
Neg_2134,0.0321188130894542,0
Neg_209,0.0387932745791535,0
Neg_2339,0.0345744280134211,0
Neg_1950,0.0165203715560738,0
Neg_1521,0.0768303093924528,0
Neg_2328,0.0393580214512801,0
Neg_504,0.0258314109968478,0
Neg_1415,0.0418762445380655,0
Neg_1244,0.0424009327261381,0
Neg_2317,0.0444287523907373,0
Neg_1759,0.0330758173313552,0
Neg_1105,0.0035276854194801,0
Neg_1599,0.0612744232238871,0
Neg_349,0.0812442379637718,0
Neg_2091,0.0544239743567262,0
Neg_2417,0.0167922257518167,0
Neg_100,0.0300597448317392,0
Neg_2420,0.1464567092594036,0
Neg_1970,0.0653235214388667,0
Neg_893,0.0085574438270239,0
Neg_2534,0.0283396130142652,0
Neg_481,0.0054733954658549,0
Neg_1894,0.0343453984251676,0
Neg_627,0.0104387467098327,0
Neg_2523,0.0304557896142708,0
Neg_1173,0.0620641551834076,0
Neg_2625,0.0779094775001466,0
Neg_2452,0.0117291980120015,0
Neg_754,0.0435535844751421,0
Neg_2294,0.0646420942627157,0
Neg_2466,0.0315615480797571,0
Neg_1017,0.0110369103024193,0
Neg_539,0.0324539922058155,0
Neg_2199,0.0331254616760141,0
Neg_1739,0.0722268916703129,0
Neg_1318,0.0267043280001004,0
Neg_2842,0.0227149754228882,0
Neg_1817,0.010151591551044,0
Neg_1427,0.0445663376954285,0
Neg_60,0.0174322053215153,0
Neg_1202,0.0092375506896349,0
Neg_1417,0.0071726807697472,0
Neg_1392,0.0684459808834056,0
Neg_1245,0.0209410943599603,0
Neg_1621,0.0976387592393112,0
Neg_2101,0.0336577198749073,0
Neg_1662,0.011347235826173,0
Neg_967,0.0753041080570354,0
Neg_1576,0.001604919905865,0
Neg_1044,0.0353587320473747,0
Neg_2674,0.0306679135871043,0
Neg_81,0.0290368563732178,0
Neg_1408,0.0492464985707775,0
Neg_1528,0.1224014911282362,0
Neg_2218,0.0153130509258647,0
Neg_913,0.0651465507316035,0
Neg_1553,0.0341937709885752,0
Neg_1203,0.0519142412219141,0
Neg_2776,0.0807726690906279,0
Neg_2133,0.0586509043182903,0
Neg_1961,0.0591795088720139,0
Neg_1895,0.0176293183127973,0
Neg_2043,0.006076373628827,0
Neg_334,0.0261611434803814,0
Neg_2174,0.035829428927821,0
Neg_1792,0.0639518817305473,0
Neg_1052,0.0087499753501117,0
Neg_1327,0.0275940168908071,0
Neg_2663,0.0386332408084432,0
Neg_644,0.0119957396764972,0
Neg_2092,0.0286615212801032,0
Neg_559,0.0340695636185969,0
Neg_487,0.0520206302363246,0
Neg_2018,0.0647646225248135,0
Neg_1474,0.0064387585835684,0
Neg_1264,0.0325410580349378,0
Neg_884,0.0713146562605639,0
Neg_1191,0.0030275931592979,0
Neg_1852,0.0433995121931365,0
Neg_786,0.035971339334688,0
Neg_1686,0.0386996930725518,0
Neg_2755,0.0235181755023475,0
Neg_2143,0.0166132748022115,0
Neg_2619,0.0526475353398821,0
Neg_1600,0.0169808168406622,0
Neg_725,0.0256703760185933,0
Neg_70,0.0070474754454268,0
Neg_2340,0.0122526723788088,0
Neg_1366,0.1264415832178892,0
Neg_458,0.0313722743160747,0
Neg_744,0.0600730580355676,0
Neg_2839,0.0153743003282393,0
Neg_575,0.0481290552781347,0
Neg_1839,0.0349491431082047,0
Neg_2678,0.0234456213944158,0
Neg_1204,0.0785457391977143,0
Neg_2351,0.0174937021357258,0
Neg_2899,0.0307834502324682,0
Neg_2474,0.0138290658571967,0
Neg_1760,0.0275805895141905,0
Neg_369,0.0507868950160251,0
Neg_2710,0.0505449218757753,0
Neg_2852,0.0473819521979461,0
Neg_1373,0.0268526252499275,0
Neg_2807,0.0272803906472389,0
Neg_543,0.0204078511070706,0
Neg_1453,0.0450624973201078,0
Neg_860,0.0757919856508082,0
Neg_223,0.1003852239110334,0
Neg_1842,0.0143163979848684,0
Neg_1769,0.1098517704412365,0
Neg_2295,0.0229395997917847,0
Neg_1598,0.0210444767926423,0
Neg_642,0.0275013831902234,0
Neg_2592,0.0473390990584536,0
Neg_2426,0.051921311872076,0
Neg_1004,0.0184312122985083,0
Neg_2066,0.1206617799141608,0
Neg_1482,0.0546012988899896,0
Neg_111,0.0234400156816937,0
Neg_2546,0.0466610083653331,0
Neg_2168,0.0499407428759927,0
Neg_1605,0.019555354002804,0
Neg_2512,0.0811916587094926,0
Neg_93,0.0449714387021615,0
Neg_772,0.0260103182078399,0
Neg_206,0.025821386696883,0
Neg_723,0.0676952820290669,0
Neg_1946,0.047994145412755,0
Neg_2284,0.0404071592988826,0
Neg_2267,0.0133490958138536,0
Neg_778,0.0482082006095482,0
Neg_87,0.0154428756704724,0
Neg_2746,0.0955913726712412,0
Neg_1171,0.0544853647139429,0
Neg_1671,0.0153569635966567,0
Neg_2416,0.0853442467291364,0
Neg_1935,0.0640268832724957,0
Neg_2891,0.020292282339477,0
Neg_1354,0.0184147968255214,0
Neg_763,0.0342995929237237,0
Neg_1222,0.079959379162269,0
Neg_371,0.0377955620943707,0
Neg_1955,0.0473228545249038,0
Neg_2848,0.0391720789431173,0
Neg_2766,0.0413263435487399,0
Neg_2233,0.0527342729577634,0
Neg_1833,0.0252014676988733,0
Neg_1123,0.0324011431334737,0
Neg_2809,0.0399657924567654,0
Neg_2194,0.0506965603773016,0
Neg_2144,0.0514212537500868,0
Neg_27,0.0140211407167111,0
Neg_2559,0.0460098020725303,0
Neg_2373,0.0896613931312326,0
Neg_2161,0.0439679938123047,0
Neg_1954,0.0216278736516994,0
Neg_23,0.0261980252425359,0
Neg_1075,0.0335351333711448,0
Neg_2385,0.0513249258506491,0
Neg_1821,0.0099036781243447,0
Neg_2256,0.0361353156317523,0
Neg_2171,0.0629611490818261,0
Neg_921,0.0456359020805622,0
Neg_832,0.1594465784404576,0
Neg_552,0.0253485853430729,0
Neg_1002,0.0234888966883979,0
Neg_123,0.0295705218406589,0
Neg_204,0.0341876772565943,0
Neg_375,0.062839551581459,0
Neg_372,0.0413510468006505,0
Neg_1287,0.0627701457535362,0
Neg_2125,0.0393274013207087,0
Neg_74,0.0230189735383246,0
Neg_871,0.0285455094242814,0
Neg_694,0.0147788393344176,0
Neg_824,0.015525046842032,0
Neg_2063,0.0666343819405272,0
Neg_1031,0.02374617556049,0
Neg_332,0.0251510575293533,0
Neg_1165,0.030759534428963,0
Neg_2186,0.0209579353602033,0
Neg_1986,0.035355735420202,0
Neg_2394,0.0451296277807392,0
Neg_1379,0.0308930528213686,0
Neg_2522,0.0386126716154504,0
Neg_1899,0.0562717140534812,0
Neg_1322,0.0392192298908623,0
Neg_2414,0.0641810208269252,0
Neg_26,0.1035736865848623,0
Neg_1284,0.016663159907658,0
Neg_820,0.0384845039153438,0
Neg_863,0.0382906283060181,0
Neg_268,0.0108322427649868,0
Neg_2153,0.0718869171865007,0
Neg_63,0.0349568185485031,0
Neg_687,0.0315050084214131,0
Neg_1297,0.0089834594341511,0
Neg_1556,0.0446466148949995,0
Neg_2455,0.0201600446240696,0
Neg_1016,0.0086084349338403,0
Neg_366,0.0154356956418437,0
Neg_641,0.1317382988550302,0
Neg_2874,0.0300297920220851,0
Neg_948,0.0319364703073878,0
Neg_2780,0.0518088989307929,0
Neg_760,0.0059196612951463,0
Neg_1782,0.0236409333654022,0
Neg_2735,0.0248169153117006,0
Neg_705,0.0486495525746866,0
Neg_764,0.0465732919762813,0
Neg_1582,0.0085181762077624,0
Neg_1061,0.061198921764321,0
Neg_2183,0.0248852264814876,0
Neg_1543,0.0741014908443237,0
Neg_1964,0.0186942686812953,0
Neg_1330,0.0902896903977007,0
Neg_2411,0.0298142441854225,0
Neg_25,0.0246075573267365,0
Neg_1463,0.0195372279526504,0
Neg_1738,0.0933526558491316,0
Neg_2261,0.0302263355589073,0
Neg_1416,0.0974253059399442,0
Neg_2389,0.035402279203435,0
Neg_2905,0.1099725356886809,0
Neg_1488,0.0040387203508985,0
Neg_180,0.063279987389365,0
Neg_557,0.0317177474167075,0
Neg_1595,0.0061108755997991,0
Neg_1103,0.1005600672071908,0
Neg_510,0.0356876256624884,0
Neg_2472,0.0418036534204202,0
Neg_122,0.0175330567798207,0
Neg_2290,0.036817626120028,0
Neg_2696,0.0095292225245951,0
Neg_1289,0.0935735199223123,0
Neg_1936,0.0241217640060801,0
Neg_2265,0.0324844288894041,0
Neg_2555,0.0318887446479237,0
Neg_1580,0.0567961861890098,0
Neg_2082,0.0598692421288177,0
Neg_1591,0.0144017471641365,0
Neg_1470,0.0117424453418946,0
Neg_1509,0.0255099167335611,0
Neg_77,0.0198744395412213,0
Neg_1247,0.0180678301849474,0
Neg_2122,0.0290053679987443,0
Neg_1953,0.0234836290104096,0
Neg_2894,0.012614764352953,0
Neg_1260,0.050382006433878,0
Neg_2719,0.0424086873778467,0
Neg_2111,0.0034772415966651,0
Neg_1531,0.0479748655791197,0
Neg_1519,0.0099745627322751,0
Neg_2540,0.0399286533602347,0
Neg_2113,0.0444296835161212,0
Neg_1965,0.0736944222586777,0
Neg_48,0.0439501158795107,0
Neg_625,0.0328732812809504,0
Neg_2721,0.0317821354565553,0
Neg_2716,0.0151938996884791,0
Neg_1116,0.0140261782335003,0
Neg_2714,0.0303010100845452,0
Neg_729,0.0221612594071255,0
Neg_770,0.0240327716054659,0
Neg_1441,0.0656654296829713,0
Neg_1629,0.042557818990672,0
Neg_65,0.0318608165626213,0
Neg_2121,0.0366927451997381,0
Neg_271,0.0414445610359369,0
Neg_2572,0.0480319349168121,0
Neg_2089,0.0355314876346832,0
Neg_655,0.0271541919960905,0
Neg_806,0.0610716898949319,0
Neg_1034,0.0320101332547338,0
Neg_2211,0.0599569423378712,0
Neg_393,0.0229303453239511,0
Neg_2684,0.0192347159013961,0
Neg_2028,0.049357595780849,0
Neg_1695,0.0128243387782135,0
Neg_1024,0.0779696785251542,0
Neg_881,0.0756605346710689,0
Neg_2862,0.0456209949929367,0
Neg_632,0.0415260432364072,0
Neg_665,0.044895188493462,0
Neg_1699,0.0184089601473845,0
Neg_1752,0.0299083603754326,0
Neg_1536,0.0325615872153164,0
Neg_1132,0.0238047023192245,0
Neg_692,0.0187986423753213,0
Neg_2046,0.0516394682040528,0
Neg_866,0.0256124091259064,0
Neg_719,0.0604650739226176,0
Neg_2407,0.0402011592494473,0
Neg_668,0.0455352953233751,0
Neg_2488,0.0248210411550494,0
Neg_359,0.031366596786177,0
Neg_1168,0.0075728470846508,0
Neg_578,0.0181085216312424,0
Neg_2655,0.0743423050355298,0
Neg_1419,0.0550629892402806,0
Neg_426,0.0689605765690127,0
Neg_1644,0.0452781038242185,0
Neg_643,0.0888324352558969,0
Neg_1902,0.0373289409786492,0
Neg_385,0.0789711394429498,0
Neg_2361,0.0444002602422097,0
Neg_907,0.0393154851849062,0
Neg_399,0.0360339016952302,0
Neg_1577,0.0042163753914544,0
Neg_2127,0.0254177459005485,0
Neg_73,0.0133631933326055,0
Neg_2598,0.0247520573470948,0
Neg_516,0.0489330651447495,0
Neg_1466,0.0347982206811778,0
Neg_672,0.0168266172231097,0
Neg_630,0.022847867459575,0
Neg_39,0.0340798422532003,0
Neg_2465,0.0425319711151217,0
Neg_2722,0.0221810072660186,0
Neg_2105,0.0060444518665425,0
Neg_1077,0.0980803436491643,0
Neg_2550,0.0688302424412187,0
Neg_1756,0.0517550668920695,0
Neg_172,0.0176202581992,0
Neg_1428,0.0550996248621844,0
Neg_797,0.0106409895915518,0
Neg_2239,0.0385419849917775,0
Neg_1268,0.0541980499844798,0
Neg_112,0.0206788847252823,0
Neg_2432,0.031148698731931,0
Neg_1624,0.0278205146294336,0
Neg_1571,0.0613896371919105,0
Neg_753,0.0989202254750868,0
Neg_1875,0.074474166121111,0
Neg_2353,0.0196401143495214,0
Neg_1805,0.0397310230078671,0
Neg_1530,0.0452778080664091,0
Neg_357,0.0386823695080388,0
Neg_695,0.0366153647734271,0
Neg_551,0.0468792915784208,0
Neg_2897,0.0383639113544388,0
Neg_438,0.0182278361054449,0
Neg_858,0.0053849562314065,0
Neg_1072,0.0275344434070554,0
Neg_698,0.0579496417278891,0
Neg_2433,0.0695267074295164,0
Neg_186,0.0545308619879258,0
Neg_1915,0.0191928222464637,0
Neg_2470,0.0305229473252141,0
Neg_1547,0.064668391766216,0
Neg_313,0.0264772702899487,0
Neg_1232,0.0338255355992353,0
Neg_2015,0.017319912257251,0
Neg_1413,0.0145835771367065,0
Neg_1495,0.0332951093297143,0
Neg_2297,0.0796003157733251,0
Neg_416,0.0238977436932559,0
Neg_1252,0.0453897508782632,0
Neg_1013,0.0231496195698009,0
Neg_1631,0.0402677328490052,0
Neg_874,0.0345037649608386,0
Neg_1984,0.0938651638888399,0
Neg_1431,0.0253850804099321,0
Neg_505,0.1172234979204688,0
Neg_2401,0.0110765184859359,0
Neg_2119,0.0361412973362884,0
Neg_1685,0.0172934965498417,0
Neg_2727,0.0551832195999881,0
Neg_1640,0.0430385419862754,0
Neg_1134,0.031023103766216,0
Neg_799,0.0261408963591596,0
Neg_790,0.0348038745702848,0
Neg_2135,0.0236282176565902,0
Neg_2208,0.0212238017306014,0
Neg_1475,0.0608097495710493,0
Neg_1085,0.0193505598912608,0
Neg_1713,0.0308198562541621,0
Neg_309,0.0198343981131556,0
Neg_1162,0.0204243717880467,0
Neg_2075,0.0652888688499325,0
Neg_1698,0.0208634146839464,0
Neg_518,0.1845547749586724,0
Neg_1163,0.0585532816655294,0
Neg_1359,0.0151717107594441,0
Neg_1119,0.0119575010218192,0
Neg_2643,0.0300287976145694,0
Neg_277,0.0297900518017891,0
Neg_1587,0.0476524807968044,0
Neg_2585,0.0140341943416678,0
Neg_1060,0.0605604446039918,0
Neg_330,0.0119561059949861,0
Neg_1369,0.0282715284475564,0
Neg_2785,0.0454860197797592,0
Neg_2535,0.0686084241721234,0
Neg_1564,0.0412394990118638,0
Neg_2036,0.0298597222713584,0
Neg_1200,0.0280455345968663,0
Neg_1709,0.0224726672222652,0
Neg_1329,0.0346287138891425,0
Neg_32,0.0730374036017594,0
Neg_776,0.0913612631985104,0
Neg_437,0.0130608566346841,0
Neg_2653,0.0080940417126573,0
Neg_95,0.0234331954618294,0
Neg_1757,0.0154625725653891,0
Neg_780,0.0286058470012211,0
Neg_1804,0.0406626379145523,0
Neg_1545,0.014712734668902,0
Neg_2797,0.0089305250087872,0
Neg_430,0.0063141584807295,0
Neg_1573,0.0431583489617523,0
Neg_1378,0.0186947998514974,0
Neg_473,0.0261844052453656,0
Neg_649,0.0370128463403014,0
Neg_524,0.0266393502126942,0
Neg_1517,0.0411917893211073,0
Neg_880,0.0442312526843545,0
Neg_1693,0.016495227451392,0
Neg_1092,0.0370864043878573,0
Neg_1226,0.0404323709829164,0
Neg_246,0.036708745915905,0
Neg_442,0.0423977159183749,0
Neg_2422,0.0176178371923129,0
Neg_2661,0.0229117585636788,0
Neg_2189,0.0161584328900504,0
Neg_673,0.0627827936194664,0
Neg_2244,0.0470275388971009,0
Neg_613,0.0358012669284775,0
Neg_1133,0.0538220850570004,0
Neg_1919,0.0264760628351411,0
Neg_1393,0.0525163321778649,0
Neg_1980,0.0430717164499949,0
Neg_195,0.0041916470099142,0
Neg_2354,0.0400752245620713,0
Neg_2388,0.0360622855584383,0
Neg_1181,0.1295843538375782,0
Neg_1550,0.062373152071259,0
Neg_2158,0.0276465856330151,0
Neg_2197,0.03974336599885,0
Neg_2274,0.0228516792059547,0
Neg_2679,0.0610279673177539,0
Neg_1439,0.0304807431539811,0
Neg_2281,0.0229913585796083,0
Neg_2841,0.064661468232497,0
Neg_2266,0.0152593431821855,0
Neg_571,0.0324839823260402,0
Neg_1009,0.0280433105074844,0
Neg_1655,0.0238514526365265,0
Neg_1487,0.0497489491762006,0
Neg_28,0.0351901412595332,0
Neg_2509,0.0250507629408516,0
Neg_2175,0.0800124778369792,0
Neg_2232,0.0220568307325353,0
Neg_201,0.1212708210441503,0
Neg_1333,0.0296998392576419,0
Neg_2778,0.029611565014322,0
Neg_1704,0.0465190743332932,0
Neg_2156,0.0300158055243855,0
Neg_1706,0.0842707119990906,0
Neg_143,0.0289073560751797,0
Neg_2595,0.0326064280227935,0
Neg_166,0.0352552980538951,0
Neg_2209,0.0735017630325595,0
Neg_1608,0.021200142944981,0
Neg_1581,0.0648104464523205,0
Neg_1609,0.03862670701465,0
Neg_865,0.0293019028856779,0
Neg_666,0.0498645063201841,0
Neg_1267,0.0511862672586974,0
Neg_639,0.0316746571774936,0
Neg_1590,0.0299033904415809,0
Neg_1701,0.0810657169083043,0
Neg_1093,0.0065702718560441,0
Neg_752,0.0482689967227411,0
Neg_1210,0.0462361552266213,0
Neg_2603,0.008932607801441,0
Neg_463,0.014672734336986,0
Neg_972,0.0216150630278819,0
Neg_1224,0.0352700556259226,0
Neg_1027,0.0464138836614976,0
Neg_2430,0.0285009594125512,0
Neg_282,0.0036997216387934,0
Neg_421,0.0326075966284148,0
Neg_986,0.02813687258412,0
Neg_1349,0.0245832254246357,0
Neg_495,0.0179906961749554,0
Neg_2223,0.0164645720929365,0
Neg_2245,0.026490650755837,0
Neg_522,0.0443179522149697,0
Neg_490,0.0031804941258934,0
Neg_153,0.0260231608489355,0
Neg_1916,0.0544845037220891,0
Neg_2569,0.0209212132191517,0
Neg_1724,0.0918867034467034,0
Neg_220,0.0294387705929067,0
Neg_573,0.1382806665358016,0
Neg_2008,0.0359150230442838,0
Neg_2076,0.0393133115134954,0
Neg_1440,0.045620409262244,0
Neg_1258,0.0221583295483129,0
Neg_2009,0.0156561662701516,0
Neg_486,0.0479969892855508,0
Neg_555,0.006444419907754,0
Neg_232,0.1507408528064637,0
Neg_1407,0.0235615374465746,0
Neg_637,0.0198163568452352,0
Neg_2372,0.0669322157255385,0
Neg_338,0.0205178308493896,0
Neg_192,0.0311740429027741,0
Neg_1926,0.0126679179389666,0
Neg_1337,0.0147689347207139,0
Neg_2531,0.047233999199514,0
Neg_765,0.0117867321403934,0
Neg_98,0.0640946847217222,0
Neg_2026,0.0042478217355558,0
Neg_1650,0.0401956279814864,0
Neg_386,0.0569082137028527,0
Neg_14,0.0229470041848127,0
Neg_1660,0.0302326227548417,0
Neg_2005,0.0150914280037106,0
Neg_2292,0.0624687072844381,0
Neg_117,0.0544222407126799,0
Neg_424,0.0770962646227859,0
Neg_2444,0.0677024120952271,0
Neg_1668,0.042378502099959,0
Neg_1025,0.0609994976058846,0
Neg_164,0.0238634635896452,0
Neg_2016,0.0340281072839127,0
Neg_2102,0.0233152186582396,0
Neg_247,0.082320516365589,0
Neg_488,0.025549443441711,0
Neg_679,0.0651839338945805,0
Neg_818,0.0260917431491233,0
Neg_2499,0.0256599034507193,0
Neg_1976,0.0244108698770908,0
Neg_2906,0.0450068139118949,0
Neg_1983,0.0602518858984623,0
Neg_2100,0.011954744064676,0
Neg_2451,0.0370403392777795,0
Neg_888,0.0372378316290746,0
Neg_402,0.0261318700606732,0
Neg_569,0.0895375004086973,0
Neg_1480,0.0279429893315452,0
Neg_2632,0.0160957312119612,0
Neg_1799,0.0190508975932827,0
Neg_1198,0.0368297596290027,0
Neg_105,0.0246940436079684,0
Neg_536,0.0032425244398606,0
Neg_382,0.0269751870156408,0
Neg_2073,0.0175228495579472,0
Neg_530,0.0201502564579634,0
Neg_1566,0.062987740766725,0
Neg_1996,0.0464619685464102,0
Neg_827,0.0804699526508628,0
Neg_800,0.0220788695144664,0
Neg_1849,0.0659020044306818,0
Neg_6,0.0739632366956086,0
Neg_174,0.0324854789446295,0
Neg_2072,0.0603905096959985,0
Neg_1934,0.0484188302630784,0
Neg_615,0.0341567270972284,0
Neg_425,0.0222459123844736,0
Neg_1646,0.0224502357245839,0
Neg_738,0.0079998011634026,0
Neg_1286,0.03454811239651,0
Neg_963,0.0062758112308647,0
Neg_2190,0.0290883472719256,0
Neg_212,0.0171626844393874,0
Neg_730,0.0279601880552728,0
Neg_319,0.0185094239607236,0
Neg_1401,0.0760701352956626,0
Neg_1035,0.0582797411830374,0
Neg_1190,0.0321549197400314,0
Neg_1508,0.0436868492395574,0
Neg_1653,0.0295460782071676,0
Neg_2304,0.0081897942199765,0
Neg_1355,0.0823773375170018,0
Neg_1434,0.0668463810468665,0
Neg_2485,0.0500749643202321,0
Neg_367,0.0113553036304841,0
Neg_1625,0.0253186752668742,0
Neg_2700,0.0268035748904716,0
Neg_150,0.0308436149316636,0
Neg_30,0.0262853518627533,0
Neg_452,0.0221305808774309,0
Neg_905,0.0217938528016992,0
Neg_2519,0.0561862507559468,0
Neg_1361,0.0261636615803928,0
Neg_2014,0.0349107922155394,0
Neg_2510,0.0321224526242551,0
Neg_2920,0.0014822305540893,0
Neg_1963,0.054589818772663,0
Neg_311,0.0307261274765052,0
Neg_134,0.0346181000203028,0
Neg_194,0.0342379137219347,0
Neg_947,0.0167079611162123,0
Neg_1215,0.0422471846151169,0
Neg_882,0.0338387213634611,0
Neg_1465,0.1410796013020672,0
Neg_1711,0.0290660536932791,0
Neg_956,0.0275818708270621,0
Neg_99,0.0336610402011865,0
Neg_2313,0.020726794823023,0
Neg_1819,0.0476757957116939,0
Neg_1891,0.0292819407698136,0
Neg_119,0.0356635804762438,0
Neg_2288,0.0393693733934626,0
Neg_2253,0.0436533770349707,0
Neg_2736,0.037976244477117,0
Neg_2730,0.0067745135416463,0
Neg_2856,0.0286162133087882,0
Neg_1186,0.0795162873230342,0
Neg_850,0.0681859943735998,0
Neg_1774,0.0512471274053254,0
Neg_1923,0.101236017589965,0
Neg_1266,0.0350097024723128,0
Neg_652,0.0151734797267134,0
Neg_1259,0.0512753390677457,0
Neg_2822,0.1186996208040261,0
Neg_804,0.0190419208343945,0
Neg_1565,0.0293119174574249,0
Neg_1331,0.1172257986750566,0
Neg_1375,0.0391671917786651,0
Neg_1537,0.1112498498015887,0
Neg_304,0.0098520168787785,0
Neg_1554,0.0694712405129329,0
Neg_466,0.0493082170706657,0
Neg_1562,0.1054703497515091,0
Neg_2565,0.0186974110020817,0
Neg_394,0.0281746378549099,0
Neg_2558,0.0322327141664484,0
Neg_544,0.0429781020571916,0
Neg_179,0.0354292903403454,0
Neg_1057,0.0580114642648969,0
Neg_2837,0.0434322069792459,0
Neg_1053,0.0575190542349408,0
Neg_2283,0.0373111969025081,0
Neg_1612,0.0258294781989316,0
Neg_700,0.0139736713954725,0
Neg_2176,0.0648802164356234,0
Neg_1761,0.112595490913295,0
Neg_2213,0.008217876334402,0
Neg_1829,0.0462290140658906,0
Neg_1338,0.026379900720194,0
Neg_1346,0.0338490468061169,0
Neg_441,0.0069564726424087,0
Neg_1743,0.0237274578197291,0
Neg_2367,0.0380459837336158,0
Neg_337,0.0551223936111841,0
Neg_1371,0.0338222932109617,0
Neg_2743,0.0553649303905987,0
Neg_500,0.0387686336616587,0
Neg_408,0.1214350083431139,0
Neg_2761,0.0560488240413934,0
Neg_2584,0.0405818799526185,0
Neg_142,0.0151159026743772,0
Neg_225,0.0992381491392433,0
Neg_1476,0.0176042687339095,0
Neg_1498,0.0427120350795622,0
Neg_1385,0.0178723213344247,0
Neg_2698,0.0198566380968072,0
Neg_295,0.020538603405367,0
Neg_2362,0.0032080906767826,0
Neg_867,0.0307022987464469,0
Neg_1314,0.0872666328972449,0
Neg_1398,0.0566242194675861,0
Neg_817,0.0316598868042222,0
