,APAAC_Pc1.A,APAAC_Pc1.R,APAAC_Pc1.N,APAAC_Pc1.D,APAAC_Pc1.C,APAAC_Pc1.Q,APAAC_Pc1.E,APAAC_Pc1.G,APAAC_Pc1.H,APAAC_Pc1.I,APAAC_Pc1.L,APAAC_Pc1.K,APAAC_Pc1.M,APAAC_Pc1.F,APAAC_Pc1.P,APAAC_Pc1.S,APAAC_Pc1.T,APAAC_Pc1.W,APAAC_Pc1.Y,APAAC_Pc1.V,APAAC_Pc2.Hydrophobicity.1,APAAC_Pc2.Hydrophilicity.1,APAAC_Pc2.Hydrophobicity.2,APAAC_Pc2.Hydrophilicity.2,APAAC_Pc2.Hydrophobicity.3,APAAC_Pc2.Hydrophilicity.3,y
peptide_pm_209,2.001489861726377,4.002979723452754,1.0007449308631886,0.0,0.0,0.0,0.0,1.0007449308631886,0.0,3.002234792589566,1.0007449308631886,4.002979723452754,0.0,1.0007449308631886,1.0007449308631886,0.0,1.0007449308631886,1.0007449308631886,2.001489861726377,4.002979723452754,-0.0037621863097985,0.0051432311307875,-0.0267761211551804,-0.0099325390319016,0.0216897999482944,0.01289288455461,1
peptide_pm_210,1.4926460436019218,2.2389690654028827,0.0,0.0,0.0,0.7463230218009609,0.7463230218009609,0.7463230218009609,0.0,0.0,0.0,5.970584174407687,0.0,0.0,0.0,0.0,0.7463230218009609,0.0,0.0,0.7463230218009609,0.038529324932423,0.042741459692912,0.0318522137264293,0.0444068980269659,0.0451651299512329,0.0509819518690759,1
peptide_pm_211,0.0,4.919739790173616,0.0,0.0,3.935791832138893,0.0,0.0,1.9678959160694467,0.0,0.0,1.9678959160694467,0.0,0.0,0.9839479580347232,0.0,0.0,0.0,0.0,0.9839479580347232,0.9839479580347232,0.0204280653636374,0.0155627071286474,0.0054959504696011,-0.0007313567032291,-0.0049857340103797,-0.0197175902830005,1
peptide_pm_212,2.097041284056932,0.0,0.0,0.0,0.0,0.0,0.0,1.048520642028466,1.048520642028466,4.194082568113864,2.097041284056932,4.194082568113864,1.048520642028466,1.048520642028466,2.097041284056932,1.048520642028466,0.0,0.0,1.048520642028466,1.048520642028466,-0.0043594042511119,-0.0099949325174796,-0.0365707128605719,-0.0307783474771126,0.0176409135496491,0.0155418415281609,1
peptide_pm_213,6.179871244302246,0.0,1.029978540717041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.149892703585206,4.119914162868164,1.029978540717041,0.0,0.0,0.0,1.029978540717041,1.029978540717041,0.0,1.029978540717041,-0.0003961932394095,0.0056197060653519,-0.0224013309310095,-0.0163487670644163,0.0010610711803376,0.0024869732721046,1
peptide_pm_214,3.9066514931444414,0.0,0.9766628732861103,0.0,1.9533257465722207,0.0,0.0,0.9766628732861103,0.0,1.9533257465722207,2.9299886198583307,2.9299886198583307,0.0,2.9299886198583307,1.9533257465722207,0.9766628732861103,0.0,0.0,0.0,0.9766628732861103,0.0175998141724877,0.0113493742703837,-0.002722180641024,-0.0099848322627589,0.0096404278897929,-0.0025454767149919,1
peptide_pm_215,3.1443449465367337,0.0,0.0,1.0481149821789113,2.0962299643578226,0.0,1.0481149821789113,5.240574910894556,0.0,2.0962299643578226,5.240574910894556,6.288689893073467,0.0,1.0481149821789113,0.0,2.0962299643578226,2.0962299643578226,0.0,0.0,2.0962299643578226,-0.0108173856871641,-0.011515308519993,-0.0128135810338201,-0.015267197537493,-0.0048254152583998,0.007123905857959,1
peptide_pm_216,2.0761772906815583,0.0,1.0380886453407792,0.0,0.0,0.0,0.0,3.114265936022337,0.0,1.0380886453407792,6.228531872044674,3.114265936022337,0.0,0.0,0.0,1.0380886453407792,0.0,0.0,0.0,1.0380886453407792,-0.0101154977213899,-0.0111550437636618,-0.0151069299449254,-0.0148944579419763,0.0085839612068786,0.0045993228242959,1
peptide_pm_217,3.0902038175844933,0.0,2.060135878389662,2.060135878389662,2.060135878389662,1.030067939194831,0.0,3.0902038175844933,0.0,1.030067939194831,4.120271756779324,4.120271756779324,2.060135878389662,0.0,0.0,0.0,3.0902038175844933,0.0,0.0,1.030067939194831,-0.0091586986319676,-0.0120493623371454,-0.0139766748386748,-0.010054011642134,0.003407055175946,0.0117637530791448,1
peptide_pm_218,0.997228091235765,0.997228091235765,0.0,0.0,0.0,0.0,0.0,1.99445618247153,0.0,1.99445618247153,2.991684273707295,0.0,0.0,0.997228091235765,0.997228091235765,0.997228091235765,0.0,0.0,0.0,0.997228091235765,0.0092355382320515,0.0029301848480032,-0.0172116451071139,-0.0171832440684422,0.0196269846321021,0.0053740902276342,1
peptide_pm_219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1827635171167912,0.0,10.64487165405112,0.0,9.46210813693433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026376946231516,0.0101624965530658,-0.1182816454182492,-0.0805900452065327,-0.0034975830702991,0.0068055654020724,1
peptide_pm_220,2.070637505970244,0.0,0.0,1.035318752985122,0.0,1.035318752985122,0.0,3.105956258955366,0.0,2.070637505970244,3.105956258955366,10.35318752985122,0.0,2.070637505970244,1.035318752985122,1.035318752985122,0.0,0.0,0.0,6.211912517910732,-0.0241442261488553,-0.0157830957123621,-0.0234513211853333,-0.0235303948666926,0.0248092744236619,0.0267810105044596,1
peptide_pm_221,1.044772312337797,0.0,1.044772312337797,0.0,0.0,0.0,0.0,1.044772312337797,1.044772312337797,0.0,5.223861561688985,2.089544624675594,0.0,0.0,0.0,0.0,0.0,1.044772312337797,0.0,0.0,-0.004360023732733,-0.0106617807399234,-0.0190652765232572,-0.0122059841858947,0.0010525804790271,0.0004681723649841,1
peptide_pm_222,0.0,1.0127743170583547,2.025548634116709,0.0,6.076645902350128,0.0,1.0127743170583547,5.063871585291773,0.0,0.0,1.0127743170583547,1.0127743170583547,0.0,0.0,3.038322951175064,1.0127743170583547,4.051097268233419,1.0127743170583547,0.0,3.038322951175064,0.0066084880625085,-0.0029360950519786,0.0038933426275702,0.001714549672367,-0.0108977919993633,-0.0111568103694584,1
peptide_pm_223,0.0,1.985008062818044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992504031409022,5.955024188454131,0.992504031409022,0.0,0.0,2.9775120942270656,0.0,0.0,0.0,0.0,0.0,0.0169355183001264,-0.0023151216499665,0.0074542775116428,0.0076928045097232,-0.011427326658798,-0.01084418342175,1
peptide_pm_224,1.0116699436503571,1.0116699436503571,2.0233398873007147,0.0,6.070019661902144,0.0,1.0116699436503571,3.035009830951072,0.0,4.046679774601429,0.0,2.0233398873007147,0.0,0.0,2.0233398873007147,4.046679774601429,0.0,1.0116699436503571,1.0116699436503571,2.0233398873007147,0.0118284890386721,0.0018781264736342,-0.0003030676705236,0.0035206315560982,-0.0139210027529079,-0.0146731202953304,1
peptide_pm_225,2.865942806139484,3.8212570748526447,0.0,0.0,0.0,0.0,0.0,3.8212570748526447,3.8212570748526447,3.8212570748526447,1.9106285374263223,0.9553142687131612,0.0,1.9106285374263223,0.0,0.0,0.0,0.9553142687131612,0.0,0.0,0.0321715714472793,0.017037164644156,0.0068052676440912,0.001716061990156,-0.0030176907151457,-0.010026643723698,1
peptide_pm_226,1.096869845412157,1.096869845412157,0.0,3.290609536236471,1.096869845412157,0.0,1.096869845412157,0.0,0.0,1.096869845412157,2.193739690824314,1.096869845412157,0.0,1.096869845412157,0.0,2.193739690824314,0.0,3.290609536236471,0.0,1.096869845412157,-0.0113677661614919,-0.0267692839620659,-0.0334483821445943,-0.0257534800766077,0.0091605079113706,-0.0086914409787677,1
peptide_pm_227,0.0,2.9329035581790754,0.0,0.0,3.9105380775721006,0.0,0.0,0.0,0.0,0.0,0.9776345193930251,0.0,0.0,0.9776345193930251,0.0,0.0,0.0,0.0,1.9552690387860503,0.9776345193930251,0.0483174830443692,0.0270013815193104,0.0118347344592002,0.0044696008460226,-0.0318115328605356,-0.0374461864013921,1
peptide_pm_228,1.0090263379447768,0.0,1.0090263379447768,0.0,1.0090263379447768,3.02707901383433,2.0180526758895536,3.02707901383433,2.0180526758895536,1.0090263379447768,1.0090263379447768,5.045131689723884,1.0090263379447768,2.0180526758895536,1.0090263379447768,1.0090263379447768,3.02707901383433,0.0,3.02707901383433,3.02707901383433,-0.0149409962852843,-0.0128577248564799,0.0177547849697963,0.0274702962839997,-0.0104658905587143,-0.0159868074980943,1
peptide_pm_229,2.971118369825213,0.0,0.0,0.0,1.9807455798834752,0.0,0.0,0.9903727899417376,0.0,0.9903727899417376,4.951863949708688,3.9614911597669504,0.0,2.971118369825213,1.9807455798834752,0.9903727899417376,0.9903727899417376,0.0,0.0,0.9903727899417376,0.0123612321858346,0.0052054465587947,0.0007163305905936,-0.0038803787754957,0.002123188429149,-0.0068986089306139,1
peptide_pm_230,2.11183409873275,1.055917049366375,1.055917049366375,1.055917049366375,2.11183409873275,1.055917049366375,1.055917049366375,6.33550229619825,1.055917049366375,2.11183409873275,5.279585246831875,5.279585246831875,1.055917049366375,2.11183409873275,0.0,2.11183409873275,2.11183409873275,0.0,0.0,2.11183409873275,-0.0089708648552686,-0.0102483575007369,-0.0185633260649944,-0.0117467327278193,-0.0065033716710553,0.0001156034534998,1
peptide_pm_231,1.0350327213584525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0350327213584525,1.0350327213584525,3.105098164075357,7.245229049509168,0.0,2.070065442716905,1.0350327213584525,0.0,0.0,1.0350327213584525,0.0,0.0,-0.0128497551459233,-0.0153016211151124,-0.036111749590452,-0.0218087721137441,0.0274217126568607,0.0236174639499186,1
peptide_pm_232,0.0,0.0,2.059186332503157,0.0,0.0,0.0,0.0,0.0,0.0,4.118372665006314,2.059186332503157,5.147965831257892,0.0,2.059186332503157,0.0,1.0295931662515785,0.0,0.0,0.0,1.0295931662515785,-0.0032121589298527,0.0026626873839853,-0.0390359985797669,-0.0241853384764472,0.0226055442663153,0.011572098084188,1
peptide_pm_233,4.850592367667028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616864122555676,4.850592367667028,0.0,1.616864122555676,0.0,0.0,0.0,0.8084320612778381,0.0,0.0,0.0436751000384943,0.0407026295017611,0.0332748072106143,0.0299672569524206,0.019960895066326,0.0239872499525452,1
peptide_pm_234,4.3545082999899245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709016599979849,0.0,6.531762449984886,0.0,0.0,0.0,1.0886270749974811,0.0,0.0,-0.0166781856734475,-0.018772661597552,-0.0335860344317456,-0.0278365711201478,0.0090819714289053,-0.0008355936034935,1
peptide_pm_235,0.0,0.0,0.0,0.0,2.17144160705698,0.0,0.0,0.0,0.0,0.0,7.600045624699431,4.34288321411396,0.0,0.0,0.0,0.0,0.0,1.08572080352849,0.0,0.0,-0.0205896628600329,-0.0304407316786293,-0.0236336963140515,-0.0166567222738779,0.0057647218084061,-0.0001647122103043,1
peptide_pm_236,4.629713456705332,0.9259426913410664,0.0,0.0,0.0,0.0,0.0,5.555656148046398,0.0,0.9259426913410664,2.777828074023199,0.0,0.9259426913410664,1.8518853826821329,0.0,1.8518853826821329,0.9259426913410664,0.0,0.0,0.9259426913410664,0.0203941473576007,0.0060425944986448,0.0190500887644676,0.0050038303403382,0.018548448654672,0.0050181990432102,1
peptide_pm_237,11.32495779987384,6.177249709022094,2.0590832363406983,1.0295416181703492,2.0590832363406983,7.206791327192444,6.177249709022094,9.265874563533142,1.0295416181703492,2.0590832363406983,7.206791327192444,10.29541618170349,1.0295416181703492,4.118166472681397,2.0590832363406983,7.206791327192444,5.147708090851745,5.147708090851745,3.088624854511047,7.206791327192444,-0.0011893991690596,-0.0010088041404002,-0.0063360163812057,-0.0073390409846145,-0.0076742145878783,-0.0059941429071905,1
peptide_pm_238,1.9840168324247536,0.0,0.0,0.0,0.0,0.0,0.0,0.9920084162123768,0.0,2.976025248637131,3.968033664849508,1.9840168324247536,0.0,2.976025248637131,1.9840168324247536,2.976025248637131,0.9920084162123768,0.0,0.0,0.9920084162123768,0.0137896889134274,0.0021599929828565,-0.0104680774798614,-0.0140655018992959,0.0131609229498667,0.0034145583206296,1
peptide_pm_239,0.0,2.818302160939407,0.0,0.0,0.0,0.0,0.0,1.878868107292938,0.939434053646469,0.939434053646469,4.6971702682323455,6.576038375525283,0.0,3.757736214585876,1.878868107292938,0.939434053646469,0.0,0.0,0.0,0.939434053646469,-0.0047188935786711,-0.0011149431306742,0.0018144234278543,-0.0110703030003469,0.0432456957934575,0.0324099668419113,1
peptide_pm_240,0.964742629819562,0.0,0.0,0.0,1.929485259639124,0.964742629819562,0.0,5.788455778917372,0.0,0.964742629819562,4.82371314909781,1.929485259639124,0.0,0.0,0.0,1.929485259639124,0.0,0.0,0.0,0.964742629819562,0.0159879444318539,0.0021229666677025,0.0090710831286288,0.0026729001292252,0.0031893255952082,0.0022131502278189,1
peptide_pm_241,0.9628316660731,0.0,0.0,0.0,0.0,0.0,0.0,0.9628316660731,0.0,0.9628316660731,1.9256633321462,5.7769899964386,0.0,0.9628316660731,0.0,0.0,0.0,0.9628316660731,0.0,1.9256633321462,-0.0103598351671279,-0.0242035285705886,-0.0121246930789777,-0.0160142948740737,0.0467493235297673,0.0531213620879008,1
peptide_pm_242,0.0,3.2217914621406005,0.0,0.0,0.0,0.0,0.0,1.0739304873802,1.0739304873802,1.0739304873802,1.0739304873802,5.369652436901001,0.0,2.1478609747604,1.0739304873802,0.0,1.0739304873802,2.1478609747604,2.1478609747604,0.0,-0.0384569785870793,-0.0441425174869529,0.0348035646292322,0.033984937718286,-0.0198610769148441,-0.0402584167388419,1
peptide_pm_243,5.234503478823728,0.0,1.0469006957647458,0.0,0.0,0.0,0.0,2.0938013915294915,0.0,2.0938013915294915,6.2814041745884746,4.187602783058983,0.0,0.0,0.0,0.0,0.0,0.0,1.0469006957647458,0.0,-0.0031884293018436,0.0014560624085048,-0.0020309206079298,-0.0131599351576223,-0.0138510719670915,-0.0161264011387631,1
peptide_pm_244,2.22608785503891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45217571007782,4.45217571007782,0.0,0.0,0.0,0.0,1.113043927519455,1.113043927519455,0.0,1.113043927519455,-0.0043408834296018,-0.0071058611607842,-0.0539410088327047,-0.0452578256726447,-0.0044248879244141,0.0020265395006948,1
peptide_pm_245,2.8292823993773384,2.8292823993773384,0.0,0.0,0.0,0.0,0.0,3.772376532503118,3.772376532503118,3.772376532503118,1.886188266251559,1.886188266251559,0.0,1.886188266251559,0.0,0.0,0.0,0.9430941331257796,0.0,0.0,0.0357240714583454,0.0168192295951416,0.0104543012663283,0.0016941105644495,0.002112539453725,-0.0098983854637695,1
peptide_pm_246,0.0,4.906002492068455,0.0,0.0,3.924801993654764,0.0,0.0,1.962400996827382,0.0,0.0,0.9812004984136912,0.0,0.0,1.962400996827382,0.0,0.0,0.0,0.0,0.9812004984136912,0.9812004984136912,0.0205008771217789,0.0160296441407929,0.0059987355561368,0.0001658460389861,-0.0048219824387124,-0.0190736188326735,1
peptide_pm_247,1.046235538757961,2.092471077515922,0.0,0.0,0.0,0.0,0.0,1.046235538757961,4.184942155031844,3.1387066162738826,1.046235538757961,1.046235538757961,0.0,3.1387066162738826,1.046235538757961,0.0,2.092471077515922,0.0,0.0,3.1387066162738826,-0.0055257857036036,0.001254423207242,-0.0464061328171458,-0.0168610969123657,0.0172338803637701,0.0040691731041422,1
peptide_pm_248,2.919936902662143,0.0,0.0,0.9733123008873812,0.0,0.0,0.0,2.919936902662143,0.0,0.9733123008873812,3.893249203549524,3.893249203549524,0.0,2.919936902662143,0.0,3.893249203549524,0.0,0.9733123008873812,0.0,0.9733123008873812,0.0145317695087616,0.013625181350071,-0.0010423837021771,-0.0051071530548869,0.0045675540899131,0.0001127309209372,1
peptide_pm_249,0.8363828071206437,1.6727656142412874,0.0,0.0,0.0,1.6727656142412874,0.0,0.0,0.0,1.6727656142412874,2.5091484213619317,1.6727656142412874,0.0,0.0,0.8363828071206437,0.8363828071206437,0.0,0.8363828071206437,0.0,0.0,0.0514539148528542,0.0297625720444693,0.0332529718234197,0.0106363814839741,0.029246284238938,0.0092650684357007,1
peptide_pm_250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.619963831933005,13.732684528648097,0.0,0.0,0.0,0.0,0.0,1.056360348357546,0.0,0.0,-0.0107584326262495,-0.0108663971340597,-0.0623979821807499,-0.0546998257828597,0.0365853288445472,0.0457769605218257,1
peptide_pm_251,0.0,4.910070149403601,0.0,0.0,3.92805611952288,0.0,0.0,1.96402805976144,0.0,0.98201402988072,0.98201402988072,0.0,0.0,0.98201402988072,0.0,0.0,0.0,0.0,0.98201402988072,0.98201402988072,0.0207078167974152,0.0155321189687525,0.0067616059468369,-0.0007299192376524,-0.0046068165647764,-0.0196788357912959,1
peptide_pm_252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360628665273589,3.1545551422601097,0.0,0.0,0.0,0.0,0.0,1.05151838075337,0.0,0.0,-0.0273274962353819,-0.0345408457742625,-0.0245194705576128,-0.0171838027417213,0.0332070383887882,0.0188461961668205,1
peptide_pm_253,0.0,1.9869438182580204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934719091290102,1.9869438182580204,0.9934719091290102,0.0,0.0,2.9804157273870304,0.0,0.0,2.9804157273870304,0.9934719091290102,0.0,0.0184712517830941,-0.0208665237598746,0.0009273432964401,0.0225521042819465,-0.0134420075281332,-0.0011140772024829,1
peptide_pm_254,0.0,4.973610371500421,0.0,0.0,3.978888297200337,0.0,0.0,1.9894441486001688,0.0,0.0,0.9947220743000844,0.0,0.0,0.9947220743000844,0.0,0.0,0.9947220743000844,0.0,0.9947220743000844,0.9947220743000844,0.0195277291416669,0.0146982649547184,0.0010711198973975,-0.0025543579322593,-0.0063372747286691,-0.0211275556329387,1
peptide_pm_255,4.38517454312292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38517454312292,4.38517454312292,0.0,0.0,0.0,0.0,1.09629363578073,1.09629363578073,0.0,1.09629363578073,-0.0004947925162129,-0.0058184486260508,-0.0473782230405894,-0.0387186992344607,-0.0049442142182577,0.0010607418548417,1
peptide_pm_256,0.0,4.0145347514845415,0.0,0.0,4.0145347514845415,0.0,0.0,1.0036336878711354,0.0,0.0,1.0036336878711354,0.0,0.0,1.0036336878711354,0.0,0.0,0.0,0.0,1.0036336878711354,2.0072673757422708,0.0410753364168733,0.0225329387155598,0.0069017849993139,-0.0046746837504019,-0.0377210462902778,-0.0317480179622028,1
peptide_pm_257,0.0,0.9944020331978302,0.9944020331978302,0.0,5.966412199186981,0.0,0.9944020331978302,4.972010165989151,0.0,0.0,0.9944020331978302,0.9944020331978302,0.0,0.0,2.9832060995934904,0.9944020331978302,4.972010165989151,0.9944020331978302,0.0,2.9832060995934904,0.0114677301838546,0.0043485806444271,0.0047361176842144,0.0001145674167489,-0.0084048911320005,-0.0066641379950747,1
peptide_pm_258,4.090194561557244,0.0,3.0676459211679323,2.045097280778622,2.045097280778622,0.0,0.0,1.022548640389311,0.0,1.022548640389311,3.0676459211679323,5.112743201946555,1.022548640389311,1.022548640389311,0.0,0.0,3.0676459211679323,0.0,0.0,3.0676459211679323,-0.0072333848961869,-0.0097404079977527,-0.0137881236095163,-0.0121399413489172,0.0059825474996793,0.0143706699633831,1
peptide_pm_259,2.0949105637773484,0.0,2.0949105637773484,0.0,0.0,0.0,1.0474552818886742,3.142365845666023,0.0,1.0474552818886742,3.142365845666023,7.33218697322072,2.0949105637773484,0.0,0.0,0.0,0.0,2.0949105637773484,0.0,0.0,0.0072402409274592,-0.0060703434182495,-0.0246885912290373,-0.0359176500669724,-0.0040753430910177,0.0160564049891433,1
peptide_pm_260,1.0199347130459633,0.0,2.0398694260919266,1.0199347130459633,0.0,0.0,0.0,1.0199347130459633,0.0,4.079738852183853,1.0199347130459633,3.05980413913789,0.0,2.0398694260919266,0.0,1.0199347130459633,0.0,0.0,0.0,1.0199347130459633,-0.0018185883726591,-0.0012644095539381,-0.0293637911741636,-0.0173216294393746,0.0177763824688129,0.0120573230253593,1
peptide_pm_261,3.119639693423298,0.0,0.0,1.039879897807766,0.0,1.039879897807766,0.0,2.0797597956155323,0.0,2.0797597956155323,3.119639693423298,10.39879897807766,0.0,2.0797597956155323,0.0,2.0797597956155323,0.0,0.0,0.0,6.239279386846596,-0.0241255406066255,-0.0162508257297761,-0.023158208661753,-0.0237502157404114,0.0214814501760661,0.0259234427547339,1
peptide_pm_262,0.0,2.027647935054999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0138239675274996,1.0138239675274996,3.041471902582499,0.0,0.0,3.041471902582499,0.0,0.0,3.041471902582499,0.0,0.0,0.049065053502511,0.0388836099995486,-0.0109280507353013,-0.0061921443071763,-0.0434134504750605,-0.041238985512021,1
peptide_pm_263,1.0828188345543184,3.248456503662956,0.0,0.0,0.0,0.0,0.0,4.3312753382172735,0.0,2.1656376691086368,3.248456503662956,1.0828188345543184,0.0,1.0828188345543184,1.0828188345543184,1.0828188345543184,0.0,0.0,0.0,3.248456503662956,-0.0234817016355534,-0.0095207793101028,-0.0459915425704717,-0.0318607346127918,0.0186439856659701,0.0093919379086312,1
peptide_pm_264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.689786706765226,5.265302579525087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01735629445041,-0.0226616072949572,-0.0223349924600893,-0.0264257623055006,0.0204748520751312,0.0152432885308087,1
peptide_pm_265,4.119731140933495,1.0299327852333735,0.0,1.0299327852333735,0.0,1.0299327852333735,4.119731140933495,6.179596711400242,0.0,0.0,7.209529496633616,11.32926063756711,1.0299327852333735,2.0598655704667475,1.0299327852333735,3.089798355700121,0.0,1.0299327852333735,1.0299327852333735,1.0299327852333735,-0.0129684857113177,-0.0015527156032378,-0.0070586757780867,-0.0126800013782066,-0.0013095624620864,0.0056366556995618,1
peptide_pm_266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4773596601587,13.620567558206307,0.0,0.0,1.04773596601587,0.0,0.0,1.04773596601587,0.0,0.0,-0.0097198529305841,-0.0089589405485471,-0.0551243545233909,-0.046766765079916,0.0312893317797587,0.0415446152868096,1
peptide_pm_267,2.9066445776888687,0.0,0.0,0.0,1.937763051792579,0.0,0.0,0.0,0.0,0.9688815258962896,5.8132891553777375,2.9066445776888687,0.0,2.9066445776888687,0.9688815258962896,0.9688815258962896,0.0,0.0,0.0,0.0,0.0195987966455443,0.0089726484916038,-0.0017368405321158,-0.0102359525641278,0.0109980338348339,0.0035217882279719,1
peptide_pm_268,0.0,2.323486747910652,0.0,0.0,0.0,0.0,0.0,1.161743373955326,0.0,1.161743373955326,2.323486747910652,1.161743373955326,0.0,3.4852301218659782,0.0,1.161743373955326,0.0,1.161743373955326,0.0,1.161743373955326,-0.0292331158326234,-0.0132460623907045,-0.0723587809820001,-0.0553105816313843,0.0058462153526812,0.002558951528705,1
peptide_pm_269,4.781947520746134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593982506915378,4.781947520746134,0.0,1.593982506915378,0.0,0.0,0.0,0.796991253457689,0.0,0.0,0.0456536569107745,0.0439884698494915,0.0339487370281881,0.0307348238535309,0.0216568040871925,0.0270262548131332,1
peptide_pm_270,2.097353520209485,0.0,1.0486767601047424,0.0,0.0,0.0,0.0,1.0486767601047424,0.0,1.0486767601047424,6.292060560628454,3.146030280314227,0.0,0.0,0.0,1.0486767601047424,1.0486767601047424,0.0,0.0,0.0,-0.0097552696282793,-0.0099644059459015,-0.0303070721659158,-0.0259413634442888,0.0146235597719478,0.0126677913076954,1
peptide_pm_271,0.9403846251709096,0.0,0.0,0.0,1.8807692503418196,0.0,0.0,0.0,0.0,0.0,6.582692376196368,1.8807692503418196,0.0,2.821153875512729,1.8807692503418196,1.8807692503418196,0.0,0.0,0.0,0.9403846251709096,0.0217491403336061,0.0123660323977795,0.0050388378070704,-0.0031441998317809,0.0151222903275796,0.0084832737948353,1
peptide_pm_272,2.862160316466077,0.0,0.0,0.0,0.9540534388220258,1.9081068776440515,0.9540534388220258,0.9540534388220258,0.0,0.9540534388220258,3.816213755288103,0.0,0.0,0.0,0.0,0.0,2.862160316466077,0.9540534388220258,1.9081068776440515,1.9081068776440515,0.0137249986846975,-0.0003193702539595,0.0047658173352611,0.0054589194421705,0.0091206389268311,0.0131955570429733,1
peptide_pm_273,6.510298038124787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595347711145584,5.42524836510399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0269039411723389,-0.0310494562310099,-0.0091556815243522,-0.0009840294538731,-0.0055290222780029,-0.0114275423612205,1
peptide_pm_274,1.0455263000447548,2.091052600089509,0.0,0.0,0.0,0.0,0.0,2.091052600089509,4.182105200179019,3.1365789001342645,1.0455263000447548,1.0455263000447548,0.0,3.1365789001342645,0.0,0.0,2.091052600089509,0.0,0.0,3.1365789001342645,-0.005650495906459,0.0011475310643298,-0.0478688023606429,-0.0180002200999178,0.0203885924069091,0.004457094851026,1
peptide_pm_275,0.0,17.200598560872308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600299280436154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600299280436154,0.0,0.0370577441518851,0.002166124619402,-0.0945215975288308,-0.0900555917466242,0.0580884583571846,0.0122274520924639,1
peptide_pm_276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.867099137277837,6.578066091518558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015362368925986,-0.0111694673600353,-0.0676879560733692,-0.0611070596586167,0.0289027175735124,0.0300797858580685,1
peptide_pm_277,2.108090590352056,3.162135885528084,0.0,0.0,0.0,0.0,0.0,2.108090590352056,0.0,1.054045295176028,4.216181180704112,3.162135885528084,0.0,1.054045295176028,1.054045295176028,1.054045295176028,0.0,0.0,0.0,2.108090590352056,-0.0172129637247282,-0.0085036902539537,-0.0641800341367978,-0.0356205578317423,0.0460800260356329,0.0253919247355614,1
peptide_pm_278,3.335382590811216,0.0,0.0,0.0,0.0,0.0,0.0,3.335382590811216,0.0,6.670765181622432,0.0,6.670765181622432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0567168496190956,-0.0415296956234579,0.0333777110367677,0.0321208363479914,-0.0456159123736726,-0.0334302867056049,1
peptide_pm_279,1.0368730416953067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0368730416953067,1.0368730416953067,5.1843652084765335,7.258111291867147,0.0,2.0737460833906134,0.0,4.147492166781227,3.11061912508592,1.0368730416953067,0.0,1.0368730416953067,-0.0093432899823815,-0.0167576192102631,-0.0255773191132938,-0.0200628785498081,0.0151129181749939,0.019755146985446,1
peptide_pm_280,1.867368349114768,0.0,0.0,0.0,0.0,0.933684174557384,0.0,0.933684174557384,0.0,1.867368349114768,2.801052523672152,0.0,0.0,1.867368349114768,0.933684174557384,0.933684174557384,0.0,0.0,0.0,0.0,0.0242523670350346,0.0094955370983857,0.0045815936176794,-0.0045408119473115,0.0235208137784335,0.0090063258603942,1
peptide_pm_281,0.0,1.0050538882367688,2.0101077764735376,0.0,6.030323329420613,0.0,1.0050538882367688,5.025269441183844,0.0,0.0,1.0050538882367688,1.0050538882367688,0.0,0.0,3.0151616647103063,1.0050538882367688,5.025269441183844,1.0050538882367688,0.0,2.0101077764735376,0.0061483474069357,-0.0015003580941169,-0.0030714086236831,-0.0028689929633061,-0.0067045468403574,0.0029430708777591,1
