,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
peptide_nm_92,0.0555555555555555,0.1666666666666666,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0
peptide_nm_93,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0952380952380952,0.3809523809523809,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0
peptide_nm_94,0.0,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0,0.0,0.2857142857142857,0.0357142857142857,0.0,0.0,0.1428571428571428,0.1071428571428571,0.0357142857142857,0.0714285714285714,0.0,0.0357142857142857,0.0,0.0,0.0714285714285714,0.0357142857142857,0
peptide_nm_95,0.1304347826086956,0.0,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0
peptide_nm_96,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.3076923076923077,0.0,0.0,0.0,0.0769230769230769,0
peptide_nm_97,0.125,0.1875,0.0,0.125,0.0,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1875,0
peptide_nm_98,0.1428571428571428,0.0,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476,0.1904761904761904,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0
peptide_nm_99,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0714285714285714,0
peptide_nm_100,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.2307692307692307,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0
peptide_nm_101,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0,0.1071428571428571,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1785714285714285,0.2142857142857142,0.0357142857142857,0.0,0.1071428571428571,0.0,0.0357142857142857,0.0,0.0,0.0,0
peptide_nm_102,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1071428571428571,0.1071428571428571,0.0,0.1071428571428571,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0,0.0357142857142857,0.0,0
peptide_nm_103,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0
peptide_nm_104,0.0434782608695652,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.1739130434782608,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0,0.0,0.0434782608695652,0.0434782608695652,0
peptide_nm_105,0.0769230769230769,0.0,0.0,0.3076923076923077,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0
peptide_nm_106,0.0,0.1538461538461538,0.0,0.0384615384615384,0.0,0.0,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.1923076923076923,0.0,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0769230769230769,0.0,0.0384615384615384,0.1153846153846153,0
peptide_nm_107,0.2857142857142857,0.0714285714285714,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0
peptide_nm_108,0.0476190476190476,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.1428571428571428,0.0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.0,0
peptide_nm_109,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0769230769230769,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0,0
peptide_nm_110,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.2222222222222222,0.0555555555555555,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0
peptide_nm_111,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0,0.0833333333333333,0.0416666666666666,0.1666666666666666,0.0416666666666666,0.0416666666666666,0.125,0.0,0.0833333333333333,0.0,0.0,0.125,0
peptide_nm_112,0.1481481481481481,0.074074074074074,0.037037037037037,0.0,0.0,0.1111111111111111,0.1111111111111111,0.074074074074074,0.0,0.074074074074074,0.1111111111111111,0.074074074074074,0.0,0.0,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.074074074074074,0
peptide_nm_113,0.0833333333333333,0.0,0.125,0.0,0.0,0.0833333333333333,0.125,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,0.0,0.0,0.125,0
peptide_nm_114,0.0357142857142857,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0357142857142857,0.2142857142857142,0.0714285714285714,0.1071428571428571,0.0,0.0357142857142857,0.0357142857142857,0.0,0.0,0.0357142857142857,0
peptide_nm_115,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0526315789473684,0.1052631578947368,0
peptide_nm_116,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,0.2307692307692307,0.0769230769230769,0.0,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0.0,0.0769230769230769,0
peptide_nm_117,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0714285714285714,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0
peptide_nm_118,0.1818181818181818,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.1818181818181818,0
peptide_nm_119,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0
peptide_nm_120,0.0909090909090909,0.0909090909090909,0.1363636363636363,0.0,0.0,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1818181818181818,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0
peptide_nm_121,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.1666666666666666,0
peptide_nm_122,0.1923076923076923,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.0384615384615384,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0
peptide_nm_123,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.0,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.0,0
peptide_nm_124,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.25,0.0833333333333333,0.0,0.0,0.0,0.0,0
peptide_nm_125,0.125,0.0625,0.0,0.0,0.0,0.0,0.0625,0.25,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.125,0
peptide_nm_126,0.1818181818181818,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0454545454545454,0.0909090909090909,0
peptide_nm_127,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0
peptide_nm_128,0.0833333333333333,0.0833333333333333,0.0,0.25,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0
peptide_nm_129,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,0.0,0.0714285714285714,0.0714285714285714,0
peptide_nm_130,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0
peptide_nm_131,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.2222222222222222,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0555555555555555,0
peptide_nm_132,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0555555555555555,0.2222222222222222,0.0555555555555555,0.0,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0
peptide_nm_133,0.0588235294117647,0.0588235294117647,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0588235294117647,0
peptide_nm_134,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0
peptide_nm_135,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684,0
peptide_nm_136,0.0714285714285714,0.1428571428571428,0.0,0.2142857142857142,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0,0.0714285714285714,0.1428571428571428,0
peptide_nm_137,0.074074074074074,0.037037037037037,0.1111111111111111,0.037037037037037,0.0,0.037037037037037,0.074074074074074,0.037037037037037,0.037037037037037,0.074074074074074,0.1111111111111111,0.074074074074074,0.074074074074074,0.074074074074074,0.037037037037037,0.037037037037037,0.074074074074074,0.0,0.0,0.0,0
peptide_nm_138,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0,0
peptide_nm_139,0.2037037037037037,0.0185185185185185,0.037037037037037,0.037037037037037,0.0,0.074074074074074,0.074074074074074,0.037037037037037,0.0185185185185185,0.0555555555555555,0.0925925925925925,0.1111111111111111,0.0,0.0555555555555555,0.037037037037037,0.074074074074074,0.0185185185185185,0.0,0.0185185185185185,0.037037037037037,0
peptide_nm_140,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.0,0.0588235294117647,0.0,0.0588235294117647,0.2352941176470588,0.0,0.0,0.1176470588235294,0
peptide_nm_141,0.217391304347826,0.0869565217391304,0.0,0.0434782608695652,0.0,0.0,0.0434782608695652,0.217391304347826,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.2608695652173913,0
peptide_nm_142,0.0,0.0,0.1538461538461538,0.0769230769230769,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0,0.1538461538461538,0.0,0.0,0.0769230769230769,0
peptide_nm_143,0.125,0.0625,0.0,0.1875,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0
peptide_nm_144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.0,0.0,0.1666666666666666,0
peptide_nm_145,0.1034482758620689,0.0,0.0,0.1379310344827586,0.0,0.0689655172413793,0.1034482758620689,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.0,0.0344827586206896,0.0344827586206896,0.1379310344827586,0.0344827586206896,0.0,0.0,0.0689655172413793,0
peptide_nm_146,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0
peptide_nm_147,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.1764705882352941,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0
peptide_nm_148,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.125,0.0625,0.0,0.1875,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.125,0.0625,0
peptide_nm_149,0.1538461538461538,0.1538461538461538,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.0,0.0,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.1153846153846153,0
peptide_nm_150,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.1666666666666666,0.0,0.0,0.0,0
peptide_nm_151,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0714285714285714,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0714285714285714,0
peptide_nm_152,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.125,0.0,0.0,0.0,0.125,0.1875,0.0,0.0,0.0625,0
peptide_nm_153,0.1379310344827586,0.1034482758620689,0.0,0.1034482758620689,0.0,0.0344827586206896,0.0,0.1034482758620689,0.0344827586206896,0.1034482758620689,0.1724137931034483,0.0689655172413793,0.0,0.0,0.0,0.0689655172413793,0.0,0.0,0.0344827586206896,0.0344827586206896,0
peptide_nm_154,0.0555555555555555,0.0555555555555555,0.0,0.2222222222222222,0.0,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.1666666666666666,0
peptide_nm_155,0.0833333333333333,0.125,0.0,0.0416666666666666,0.0,0.1666666666666666,0.125,0.0416666666666666,0.0,0.0,0.125,0.0833333333333333,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0,0.0833333333333333,0
peptide_nm_156,0.0,0.0,0.1666666666666666,0.1111111111111111,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.2222222222222222,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0,0.0,0.0555555555555555,0
peptide_nm_157,0.0,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.0526315789473684,0.0,0.0,0.2105263157894736,0.0,0.1052631578947368,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0,0
peptide_nm_158,0.0,0.0344827586206896,0.0689655172413793,0.0689655172413793,0.0,0.0344827586206896,0.2413793103448276,0.1034482758620689,0.0,0.0,0.1379310344827586,0.0689655172413793,0.0,0.0344827586206896,0.0,0.0689655172413793,0.0344827586206896,0.0,0.0344827586206896,0.0689655172413793,0
peptide_nm_159,0.1818181818181818,0.0606060606060606,0.0,0.0303030303030303,0.0,0.1212121212121212,0.0606060606060606,0.0303030303030303,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0303030303030303,0.1515151515151515,0.0,0.0909090909090909,0.0,0.0303030303030303,0.1212121212121212,0
peptide_nm_160,0.1612903225806451,0.032258064516129,0.064516129032258,0.064516129032258,0.0,0.032258064516129,0.064516129032258,0.064516129032258,0.032258064516129,0.0967741935483871,0.064516129032258,0.0967741935483871,0.064516129032258,0.032258064516129,0.064516129032258,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0
peptide_nm_161,0.0,0.0,0.0,0.0,0.0,0.0625,0.75,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0
peptide_nm_162,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.2083333333333333,0.0416666666666666,0.2083333333333333,0.1666666666666666,0.125,0.0416666666666666,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0,0
peptide_nm_163,0.1153846153846153,0.0384615384615384,0.0,0.1153846153846153,0.0,0.0,0.1153846153846153,0.1538461538461538,0.0769230769230769,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0,0.0,0.0384615384615384,0
peptide_nm_164,0.217391304347826,0.0434782608695652,0.0,0.0,0.0,0.0869565217391304,0.0434782608695652,0.1739130434782608,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0434782608695652,0
peptide_nm_165,0.25,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0
peptide_nm_166,0.0,0.0,0.15625,0.0625,0.0625,0.0,0.125,0.125,0.0,0.0,0.09375,0.0625,0.0,0.09375,0.03125,0.03125,0.03125,0.0,0.03125,0.09375,0
peptide_nm_167,0.074074074074074,0.0,0.1111111111111111,0.0,0.1481481481481481,0.0,0.074074074074074,0.1111111111111111,0.037037037037037,0.074074074074074,0.0,0.1481481481481481,0.037037037037037,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.074074074074074,0
peptide_nm_168,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0714285714285714,0.0714285714285714,0.0,0.1071428571428571,0.0,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0714285714285714,0
peptide_nm_169,0.1111111111111111,0.0555555555555555,0.1666666666666666,0.0555555555555555,0.0,0.0,0.1111111111111111,0.1666666666666666,0.0,0.0555555555555555,0.0,0.1111111111111111,0.0555555555555555,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,0.0,0
peptide_nm_170,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0
peptide_nm_171,0.2142857142857142,0.0,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.1428571428571428,0.0357142857142857,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,0.0357142857142857,0.0357142857142857,0
peptide_nm_172,0.2857142857142857,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0
peptide_nm_173,0.2727272727272727,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0
peptide_nm_174,0.1538461538461538,0.0384615384615384,0.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0
peptide_nm_175,0.0588235294117647,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.2352941176470588,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0
peptide_nm_176,0.0652173913043478,0.0869565217391304,0.0,0.0652173913043478,0.0,0.0,0.1304347826086956,0.0434782608695652,0.0652173913043478,0.0434782608695652,0.217391304347826,0.0,0.0217391304347826,0.0,0.0652173913043478,0.0652173913043478,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0
peptide_nm_177,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0833333333333333,0.0833333333333333,0
peptide_nm_178,0.25,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0833333333333333,0
peptide_nm_179,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0
peptide_nm_180,0.1111111111111111,0.037037037037037,0.037037037037037,0.1111111111111111,0.0,0.037037037037037,0.0925925925925925,0.074074074074074,0.0185185185185185,0.0555555555555555,0.1111111111111111,0.037037037037037,0.0185185185185185,0.037037037037037,0.037037037037037,0.037037037037037,0.0925925925925925,0.0185185185185185,0.0185185185185185,0.0185185185185185,0
